Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os09g0522200	oryza sativa	E-GEOD-69010	'phr3 mutant' vs 'wild type'	3.9	0.0000191267086433356	
Os05g0542500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.9	0.0000230725063202812	
Os06g0127100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3.9	0.0000304298629300616	
Os02g0677300	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	3.9	0.0000319954976796692	
Os04g0600200	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	3.9	0.0000367113381190552	
Os04g0684900	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.9	0.0000670672265398983	
Os03g0820300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.9	0.0000920768021638303	
Os09g0522000	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-3.9	0.000217725400043623	
Os01g0764800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	3.9	0.000232541980693305	
Os05g0542500	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.9	0.000360428359006469	
Os11g0184900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3.9	0.000658705240551093	
Os02g0677300	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.9	0.000783567881745888	
Os05g0381400	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.9	0.00324966526711263	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	-3.9	0.00413677570185766	
Os05g0542500	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.9	0.00496244056154252	
Os04g0684900	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '3 day'	-3.9	0.0201253030496697	
Os05g0381400	oryza sativa	E-GEOD-40549	'iron defiency; cortex of root' vs 'normal; cortex of root'	3.9	0.0210664416817901	
Os05g0381400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	3.9	0.0355205427566882	
Os10g0148100	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	-3.8	0	
Os06g0127100	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	3.8	2.72770307627039e-101	
Os03g0230300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	3.8	9.60042031184834e-59	
Os03g0230300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	3.8	5.33225982772399e-16	
Os04g0600200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-3.8	8.10862611512203e-14	
Os03g0103300	oryza sativa	E-MTAB-3834	'submergence low oxygen' vs 'normal air'	3.8	1.28618888307356e-12	
Os02g0677300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	3.8	4.4269709907015e-9	
Os08g0546800	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	3.8	1.09273519650723e-7	
Os08g0546800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.8	1.67326512046055e-7	
Os03g0820300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	3.8	2.51844909141148e-7	
Os03g0128700	oryza sativa	E-GEOD-39432	'28 days after flowering' vs '7 days after flowering' in 'endosperm'	3.8	8.68981557197288e-7	
Os03g0230300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	3.8	0.00000205580050969231	
Os09g0522200	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.00000475171731325906	
Os04g0684900	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.0000153569758909092	
Os09g0522200	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '76 days after transplanting' in 'leaf blade'	3.8	0.0000170219913407967	
Os05g0139100	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.8	0.0000183626637531204	
Os03g0315400	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.8	0.0000195453470126879	
Os03g0820300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.0000408356122808	
Os01g0764800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.8	0.0000432815423981693	
Os02g0677300	oryza sativa	E-GEOD-69010	'phr3 mutant' vs 'wild type'	3.8	0.000125171264086977	
Os04g0517100	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.8	0.000129574263160558	
Os12g0555500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.8	0.000241650226006103	
Os06g0708400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.8	0.00043093530733631	
Os03g0315400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.8	0.000472038300624063	
Os06g0662200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	3.8	0.000608100243181496	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	3.8	0.00110035630571881	
Os05g0381400	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.8	0.00257294374459598	
Os01g0968800	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	3.8	0.0032010317058333	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	-3.8	0.00588639096255845	
Os01g0263300	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-3.8	0.00670760641948894	
Os05g0542500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	3.8	0.0112242779471151	
Os04g0541700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.7	6.3620407733051e-80	
Os03g0319400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.7	5.5917654972337e-68	
Os01g0884300	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.7	1.01777800112089e-61	
Os01g0764800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-3.7	2.34027953608199e-54	
Os10g0148100	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	-3.7	5.4196002608353e-41	
Os02g0571100	oryza sativa	E-CURD-37	'nitrogen fertiliser' vs 'none' in 'Pyricularia oryzae' at '2 day'	3.7	2.93178901991768e-37	
Os01g0764800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '505 hour'	-3.7	4.54801238187917e-32	
Os03g0230300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3.7	1.99030218688272e-31	
Os03g0820300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.7	1.19836907781824e-22	
Os02g0571100	oryza sativa	E-MTAB-5941	'Volano' vs 'Thaibonnet' in 'cold temperature regimen' at '10 hour'	3.7	1.14686347697668e-19	
Os04g0178300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	3.7	6.61069755918059e-16	
Os02g0661100	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3.7	7.23888633147216e-8	
Os01g0764800	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	3.7	1.33972647689353e-7	
Os03g0820300	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	3.7	2.79189774230364e-7	
Os02g0669100	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-3.7	6.69463125452124e-7	
Os09g0522000	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-3.7	7.00323627136609e-7	
Os09g0334500	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	3.7	7.66094478955251e-7	
Os04g0541700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3.7	0.00000154074838127624	
Os05g0542500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	3.7	0.0000053244392510964	
Os03g0230300	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.0000142754697821556	
Os11g0523700	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	-3.7	0.0000298569462907938	
Os05g0381400	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	3.7	0.000044217643965064	
Os04g0517100	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.7	0.0000509388645240027	
Os09g0522200	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.0000543906825874561	
Os01g0968800	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.0000687822294960662	
Os04g0684900	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.0000712083442060743	
Os09g0522200	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.0000825458762518575	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	3.7	0.000109810191056443	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.7	0.000134624988091043	
Os06g0662200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	3.7	0.00018520107454169	
Os02g0624300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.7	0.00020947315209484	
Os06g0662200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	3.7	0.000296155362923692	
Os01g0764800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	3.7	0.000326426108772637	
Os03g0230300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	3.7	0.000480163711920819	
Os12g0555500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3.7	0.000517295109179968	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	-3.7	0.000547119393245694	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.7	0.000602307134680737	
Os05g0542500	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	3.7	0.0010444982748535	
Os09g0522000	oryza sativa	E-GEOD-69010	'phr3 mutant' vs 'wild type'	3.7	0.00118746983779792	
Os04g0684500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-3.7	0.00158961880235392	
Os05g0381400	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; root' vs 'none; wild type genotype; normal watering; root'	3.7	0.00196177946371964	
Os05g0322900	oryza sativa	E-GEOD-62894	'Pish; avirulent line of rice blast fungus; resistant' at '3 day' vs 'Pish; water; resistant' at '3 day'	3.7	0.00275449216382595	
Os06g0687200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.7	0.00276033131077009	
Os05g0542500	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.7	0.00292703587614921	
Os09g0522200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	-3.7	0.00323147619512921	
Os02g0677300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	-3.7	0.00507397747142746	
Os01g0805600	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-3.7	0.00514608999359358	
Os02g0624300	oryza sativa	E-GEOD-18787	'dexamethazone; osmpk6 complemented line' vs 'ethanol; osmpk6 complemented line'	3.7	0.00653115000019883	
Os02g0677300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	-3.7	0.0150542004269323	
Os05g0542500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	3.7	0.0155718018670114	
Os05g0542500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	3.7	0.0165491796094108	
Os01g0805600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-3.6	0	
Os03g0223400	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	3.6	1.77738972773228e-160	
Os02g0661100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	3.6	2.13959070211814e-129	
Os04g0517100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.6	2.38501368536916e-64	
Os03g0315400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.6	6.39449652887667e-60	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-3.6	1.41663670450213e-55	
Os07g0142200	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	-3.6	3.42215269803614e-43	
Os10g0445400	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	-3.6	6.01939480855003e-39	
Os05g0542500	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.6	4.49604779371116e-35	
Os03g0230300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	3.6	1.30300814480621e-27	
Os06g0708400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	3.6	5.48990151598133e-21	
Os06g0708400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.6	4.69305142913727e-18	
Os08g0546800	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	3.6	4.14114127134258e-12	
Os02g0669100	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	3.6	8.72401037902171e-12	
Os02g0731200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	3.6	4.48205751350355e-10	
Os02g0661100	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-3.6	7.8128219716098e-10	
Os04g0541700	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.6	2.14422531558828e-9	
Os02g0624300	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'nitrogen fertiliser' at '2 day'	3.6	2.58985828704939e-9	
Os01g0823900	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	3.6	4.14855637514551e-7	
Os06g0687200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.6	5.28819052865832e-7	
Os04g0600200	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.6	5.85613512088437e-7	
Os03g0128700	oryza sativa	E-GEOD-39432	'21 days after flowering' vs '7 days after flowering' in 'endosperm'	3.6	7.30194196424995e-7	
Os03g0799700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-3.6	8.3061479745113e-7	
Os06g0708400	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	3.6	0.00000122649244302531	
Os06g0662200	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	3.6	0.00000132571250638287	
Os09g0522200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.6	0.00000168107376543458	
Os08g0546800	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	3.6	0.00000262538819834171	
Os09g0522200	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-3.6	0.00000340695371707179	
Os09g0334500	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	3.6	0.0000039259780490771	
Os01g0884300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.6	0.00000463595078082927	
Os02g0624300	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.6	0.0000453104393781077	
Os02g0624300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	3.6	0.0000545307647485419	
Os03g0820300	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	3.6	0.0000671132010635846	
Os03g0230300	oryza sativa	E-GEOD-40242	'cea62 mutant' vs 'wild type'	3.6	0.0000799810458498816	
Os06g0708400	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	3.6	0.000189307646270607	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	3.6	0.000252272967578032	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	3.6	0.000277387888046698	
Os06g0662200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.6	0.000526422077768333	
Os04g0684900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	3.6	0.000636800695470592	
Os04g0684900	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-3.6	0.000836271991465237	
Os02g0661100	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.6	0.00148998144848425	
Os01g0968800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	3.6	0.00247387702180454	
Os04g0178300	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	3.6	0.00365195293556973	
Os05g0322900	oryza sativa	E-GEOD-21396	'1.2-1.5 mm' vs '0.7-1.0 mm' in 'anther'	3.6	0.018414045733292	
Os06g0603600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '504 hour'	-3.5	1.82441857819585e-130	
Os09g0522000	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	-3.5	2.55298059598434e-100	
Os06g0603600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-3.5	2.10760383814954e-95	
Os04g0600200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.5	1.40621701042013e-74	
Os12g0555500	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-3.5	2.83969273830724e-55	
Os01g0884300	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	3.5	1.49064516067152e-51	
Os03g0230300	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'susceptible to bacterial panicle blight disease' at 'seedling stage'	3.5	2.77992929856183e-51	
Os09g0410300	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.5	2.01308678111202e-37	
Os03g0103300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '504 hour'	-3.5	2.2765221687501e-35	
Os06g0662200	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-3.5	6.90634471933084e-21	
Os01g0263300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-3.5	1.24661714284812e-14	
Os05g0381400	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	3.5	1.08756073422587e-13	
Os03g0820300	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-3.5	2.19882241118074e-8	
Os02g0677300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	3.5	2.84256430222521e-7	
Os01g0823900	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	3.5	3.26314605748489e-7	
Os09g0334500	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	3.5	0.00000271587521378632	
Os11g0523700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	3.5	0.00000511148924243486	
Os02g0677300	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.5	0.00000563261336066664	
Os04g0541700	oryza sativa	E-GEOD-39432	'21 days after flowering' vs '7 days after flowering' in 'endosperm'	3.5	0.00000563624820234921	
Os02g0624300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	3.5	0.00000569578836398031	
Os05g0542500	oryza sativa	E-GEOD-33204	'75 day; Huahui 1; control' vs '75 day; wild type; control'	3.5	0.00000577894997786386	
Os04g0178300	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	3.5	0.0000121559258626339	
Os04g0517100	oryza sativa	E-GEOD-40242	'cea62 mutant' vs 'wild type'	3.5	0.0000421168977427195	
Os03g0315400	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	3.5	0.0000552115831466686	
Os03g0820300	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.5	0.0000608374999495261	
Os06g0708400	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	3.5	0.0000787932584785548	
Os02g0677300	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	3.5	0.000161253326772467	
Os03g0315400	oryza sativa	E-MEXP-1766	'1 hour, germination' vs '0 hour, dry seed'	3.5	0.000173241888901251	
Os01g0263300	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3.5	0.000372192503717294	
Os06g0662200	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-3.5	0.000507715932897453	
Os03g0820300	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3.5	0.00053860447944565	
Os04g0541700	oryza sativa	E-GEOD-39432	'42 days after flowering' vs '7 days after flowering' in 'embryo'	3.5	0.000701918955060116	
Os01g0805600	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-3.5	0.00113837167450422	
Os01g0263300	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'hwi1'	-3.5	0.00124300330902346	
Os03g0285800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	3.5	0.00129461163817938	
Os02g0677300	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-3.5	0.00400891169361967	
Os02g0701300	oryza sativa	E-GEOD-21396	'7.0 mm floret' vs '1.5-2.0 mm floret' in 'lemma'	-3.5	0.0107774292042162	
Os05g0542500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	-3.5	0.0394345801642062	
Os09g0522000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME7' vs 'IR24; mock'	-3.5	0.0449816335844653	
Os03g0315400	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	3.5	0.0473092719249161	
Os12g0555500	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3.4	2.80161549832097e-253	
Os06g0662200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	3.4	2.48142278385044e-98	
Os04g0600200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	3.4	4.48928789900553e-73	
Os11g0184900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	3.4	1.94870208446274e-68	
Os05g0407500	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.4	5.77014432091011e-42	
Os04g0600200	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.4	1.34775786621277e-31	
Os01g0884300	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	3.4	3.67849893074546e-30	
