Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os04g0401700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '505 hour'	-1.9	5.77879922598388e-10	
Os04g0603200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.9	1.02297422239698e-9	
Os01g0699100	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	1.9	1.12611719247491e-9	
Os02g0766700	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	1.9	1.39417598342092e-9	
Os02g0731200	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	-1.9	4.8927517428187e-9	
Os03g0140400	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	1.9	3.12634532548237e-8	
Os03g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7341' vs 'mock'	1.9	9.53011764984572e-8	
Os07g0143200	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	1.9	1.65112355966007e-7	
Os02g0766700	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-1.9	4.88678396704527e-7	
Os08g0112700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-1.9	0.00000114409291042092	
Os02g0766700	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	1.9	0.0000012997476932814	
Os07g0161600	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	1.9	0.00000221564949215779	
Os05g0584200	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-1.9	0.0000030605774817874	
Os02g0701300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-1.9	0.00000337674605825774	
Os08g0112700	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	1.9	0.00000470300321424153	
Os03g0128700	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	1.9	0.00000524393068027489	
Os04g0460600	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	1.9	0.0000103456581932387	
Os05g0476700	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	1.9	0.0000229354211504835	
Os01g0741900	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	1.9	0.0000274795619418027	
Os04g0401700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	1.9	0.0000345448753704795	
Os03g0669100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	-1.9	0.0000395917686731619	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	1.9	0.0000686345497992866	
Os02g0126400	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	1.9	0.0000913639833377814	
Os02g0126400	oryza sativa	E-GEOD-60823	'phosphate 200 micromolar' vs 'none' in 'spx1 spx2 mutant'	1.9	0.000114026170721415	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	1.9	0.000149251010732909	
Os01g0626400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	1.9	0.000160082929179535	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	1.9	0.00034476710294612	
Os12g0169400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	-1.9	0.000365596798260711	
Os01g0818400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	1.9	0.00043172138884858	
Os02g0649300	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	1.9	0.000538297707822017	
Os08g0492500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	1.9	0.000602216842702923	
Os04g0603200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	-1.9	0.000666563006382502	
Os03g0128700	oryza sativa	E-GEOD-21397	'90 days after transplanting' vs '13 days after transplanting'	1.9	0.000745447423924045	
Os04g0401700	oryza sativa	E-GEOD-18787	'dexamethazone; osmpk6 complemented line' vs 'ethanol; osmpk6 complemented line'	1.9	0.000909349126100161	
Os05g0476700	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	1.9	0.000917539148684283	
Os01g0686800	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	-1.9	0.00111895616302494	
Os02g0766700	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	1.9	0.00140227858826491	
Os12g0169400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	-1.9	0.0014811656071304	
Os03g0348900	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	1.9	0.00260350212141208	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO86' vs 'Nipponbare; mock'	1.9	0.00401082214337717	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	1.9	0.004514788815677	
Os03g0348900	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	1.9	0.0049855416163243	
Os02g0766700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	1.9	0.00570349548810552	
Os02g0649300	oryza sativa	E-GEOD-58603	'abscisic acid; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; sodium chloride 140 millimolar; leaf'	-1.9	0.00596991251501727	
Os03g0128700	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '27 days after transplanting' in 'leaf blade'	1.9	0.00744016454890602	
Os04g0401700	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	1.9	0.00804137434388522	
Os03g0669100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-1.9	0.00812859222458453	
Os04g0401700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	1.9	0.0262927702883812	
Os02g0731200	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	1.9	0.0307529885590809	
Os01g0182600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-1.8	2.06188375880031e-171	
Os01g0741900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-1.8	3.89120512465045e-55	
Os01g0818400	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	1.8	2.97628841973391e-46	
Os01g0182600	oryza sativa	E-MTAB-1625	'normal watering' at '5 hours' vs. '1 hour'	1.8	4.22546439272553e-45	
Os01g0741900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-1.8	7.13706114118609e-34	
Os03g0128700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	1.8	1.13868067615058e-28	
Os03g0348900	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	-1.8	1.6736313048303e-25	
Os01g0191300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '504 hour'	-1.8	6.51913969910599e-24	
Os02g0766700	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-1.8	1.06335310817212e-21	
Os03g0669100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-1.8	8.89971752356938e-21	
Os04g0460600	oryza sativa	E-GEOD-116423	'ZnF8 deletion mutant' vs 'wild type genotype' in 'ZnF8 cohort'	-1.8	1.96639070001393e-20	
Os02g0126400	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	1.8	2.48249644344739e-18	
Os01g0182600	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-1.8	1.20506241929187e-16	
Os07g0684900	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	1.8	2.32008070082157e-16	
Os02g0766700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-1.8	1.03587470591976e-15	
Os01g0699100	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	1.8	3.18765026266622e-14	
Os04g0401700	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-1.8	2.63202729493713e-13	
Os02g0649300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '504 hour'	1.8	3.39808680809925e-8	
Os08g0492500	oryza sativa	E-MTAB-5025	'microinjection with insect-derived Rice stripe virus' vs 'microinjection with extracts of nonviruliferous planthoppers'	1.8	1.22238602449224e-7	
Os11g0171500	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	1.8	3.69862530864217e-7	
Os11g0171500	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	1.8	0.00000142595955992056	
Os03g0669100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	-1.8	0.00000272654217300477	
Os03g0669100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-1.8	0.00000281576470330113	
Os01g0667200	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	1.8	0.0000040158937634122	
Os02g0576700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	-1.8	0.00000462917841382742	
Os03g0128700	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	1.8	0.0000061100480039592	
Os07g0684900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	1.8	0.00000617797677245341	
Os04g0401700	oryza sativa	E-GEOD-66935	'nitrogen; 1/64 of the normal concentration' vs 'nitrogen; control'	1.8	0.00000708458977861575	
Os01g0626400	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	1.8	0.0000133772088440548	
Os01g0823900	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	1.8	0.0000140902175058179	
Os02g0766700	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	1.8	0.0000159666587048449	
Os05g0476700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	1.8	0.0000176017579384172	
Os02g0649300	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Baldo; root'	1.8	0.0000225018878377275	
Os01g0667200	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae BLS303' vs 'Nipponbare; mock'	1.8	0.0000322260037159626	
Os05g0584200	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	1.8	0.0000377238940477842	
Os02g0766700	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	-1.8	0.0000426631912402401	
Os01g0686800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-1.8	0.0000510754138789599	
Os02g0126400	oryza sativa	E-GEOD-33204	'30 day; Huahui 1; control' vs '30 day; wild type; control'	-1.8	0.0000617539753942456	
Os07g0685700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	1.8	0.0000640175608497606	
Os02g0701300	oryza sativa	E-GEOD-39432	'21 days after flowering' vs '7 days after flowering' in 'endosperm'	1.8	0.0000859318130691657	
Os01g0741900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	1.8	0.000113937986087222	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; mock'	1.8	0.000150793985468958	
Os01g0182600	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '5 hours' vs. '1 hour'	1.8	0.000151753240989085	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	1.8	0.00020644230089612	
Os01g0141000	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	1.8	0.000215083690654653	
Os01g0182600	oryza sativa	E-MTAB-1624	'normal watering' at '5 hours' vs. '1 hour'	1.8	0.000231951816342869	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	1.8	0.000235057083984107	
Os01g0699100	oryza sativa	E-GEOD-44250	'potassium deficient medium with 6 hour resupply' vs 'potassium deficient medium with no resupply'	-1.8	0.000256319157244848	
Os01g0823900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	1.8	0.00030063861719147	
Os01g0699100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A' vs 'Nipponbare; mock'	1.8	0.000329007504354076	
Os02g0731200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	-1.8	0.000343082394120991	
Os04g0401700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	1.8	0.000414617765756962	
Os08g0112700	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	-1.8	0.00042425319831613	
Os03g0680800	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	1.8	0.000475030949837931	
Os03g0669100	oryza sativa	E-GEOD-31834	'upper shoot base; 6 hour; after gravistimulation' vs 'shoot base; control'	-1.8	0.00050778210672643	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	1.8	0.000553622587373234	
Os01g0741900	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	1.8	0.000691617742282257	
Os01g0182600	oryza sativa	E-GEOD-21396	'Nighttime 24:00' vs 'Daytime 12:00' at '125 days after transplanting' in 'leaf blade'	-1.8	0.000871858279058705	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	1.8	0.00117317150566815	
Os03g0128700	oryza sativa	E-GEOD-21396	'14 days after flowering' vs '7 days after flowering' in 'endosperm'	1.8	0.00124577802695097	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; none'	1.8	0.00127363726627894	
Os02g0649300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '510 hour'	-1.8	0.00127575497803347	
Os04g0401700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	1.8	0.00187818358606136	
Os08g0112700	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	-1.8	0.00217119856396764	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae BLS303' vs 'IR24; mock'	1.8	0.00220637758408787	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	1.8	0.00241108504493699	
Os03g0128700	oryza sativa	E-GEOD-21397	'55 days after transplanting' vs '13 days after transplanting'	1.8	0.00264598852955571	
Os04g0401700	oryza sativa	E-GEOD-21396	'1.2-1.5 mm' vs '0.7-1.0 mm' in 'anther'	1.8	0.00273289696618736	
Os02g0649300	oryza sativa	E-GEOD-45724	'alkali; K83' vs 'control; K83'	1.8	0.00369095040493897	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	1.8	0.00377977230691813	
Os02g0766700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	1.8	0.00379539585397134	
Os04g0401700	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO1002 (EPS-)' vs 'water'	1.8	0.0039555137544304	
Os03g0128700	oryza sativa	E-GEOD-39432	'28 days after flowering' vs '7 days after flowering' in 'embryo'	-1.8	0.00401754346454121	
Os02g0126400	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	-1.8	0.00408894829230696	
Os02g0126400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	-1.8	0.00411522944675955	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	1.8	0.00421441141197448	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	-1.8	0.00446989780082318	
Os02g0731200	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '3 day' vs 'pish; water; susceptible' at '3 day'	-1.8	0.0044921466611957	
Os04g0401700	oryza sativa	E-GEOD-21397	'125 days after transplanting' vs '13 days after transplanting'	1.8	0.00452268397521049	
Os03g0140400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	-1.8	0.00467723817243949	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME7' vs 'Nipponbare; mock'	1.8	0.00625810787795816	
Os01g0141000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	1.8	0.0075345764183926	
Os01g0182600	oryza sativa	E-GEOD-62894	'Pish; avirulent line of rice blast fungus; resistant' at '5 day' vs 'Pish; water; resistant' at '5 day'	1.8	0.00784578862054041	
Os03g0669100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	-1.8	0.00971738104646918	
Os01g0699100	oryza sativa	E-GEOD-58603	'none; salt-tolerant introgression line PL177; sodium chloride 140 millimolar; leaf' vs 'none; salt-tolerant introgression line PL177; normal watering; leaf'	-1.8	0.0104468661397508	
Os04g0401700	oryza sativa	E-GEOD-25206	'lead; 100 micromolar' vs 'water'	-1.8	0.0113918606817282	
Os02g0649300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	1.8	0.0146252186040876	
Os02g0649300	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	-1.8	0.0175942879924598	
Os01g0741900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-1.7	1.27097731087041e-131	
Os01g0270100	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-1.7	1.05349947408718e-49	
Os01g0182600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-1.7	3.11980605536892e-32	
Os11g0171500	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	1.7	7.16155467351966e-28	
Os04g0401700	oryza sativa	E-MTAB-5759	'OsMPH1 overexpession' vs 'wild type genotype'	-1.7	4.03707677204307e-21	
Os04g0401700	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'none' at '2 day'	1.7	6.95010239595513e-14	
Os03g0140400	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	-1.7	2.31217759421864e-12	
Os01g0667200	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	1.7	1.02256434911827e-10	
Os04g0460600	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '12 hour'	1.7	1.01837236269066e-9	
Os08g0112700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	-1.7	1.30644895549614e-9	
Os04g0401700	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	1.7	1.41657270699162e-9	
Os08g0118000	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	1.7	1.52324073439973e-8	
Os11g0171500	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	1.7	1.28872494357735e-7	
Os02g0195600	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-1.7	1.61529183517212e-7	
Os01g0699100	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	1.7	3.95584123075754e-7	
Os11g0171500	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	1.7	6.92755008934972e-7	
Os03g0128700	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	1.7	9.88480820941426e-7	
Os05g0476700	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	1.7	0.00000107791807408057	
Os07g0143200	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	1.7	0.00000113690560651859	
Os07g0685700	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	1.7	0.00000140271528702352	
Os01g0667200	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	1.7	0.00000140813439777943	
Os02g0649300	oryza sativa	E-GEOD-47812	'non-aromatic RILs' vs 'non-aromatic parent'	-1.7	0.00000172872725994772	
Os04g0401700	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	1.7	0.00000175925666020371	
Os08g0492500	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-1.7	0.00000189709107379661	
Os01g0667200	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	1.7	0.00000208885797019279	
Os07g0161600	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	1.7	0.00000262830831325754	
Os01g0741900	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	1.7	0.0000032402129318994	
Os07g0161600	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	1.7	0.00000437760040641282	
Os01g0741900	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'C418'	1.7	0.00000573566644203575	
Os01g0141000	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	-1.7	0.00000634477682206986	
Os05g0584200	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-1.7	0.00000657624167489223	
Os01g0182600	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	-1.7	0.00000836449311734149	
Os04g0460600	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	-1.7	0.0000106216426759544	
Os02g0649300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '168 hour'	-1.7	0.0000111940970194884	
Os01g0182600	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	-1.7	0.0000151577011235106	
Os01g0699100	oryza sativa	E-GEOD-69010	'phr1, phr2, phr3 triple mutant' vs 'wild type'	1.7	0.0000174569673349262	
Os03g0680800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	1.7	0.0000175203277891768	
Os04g0460600	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	1.7	0.0000338595787237646	
Os07g0684900	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	1.7	0.0000339950251491456	
Os05g0476700	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	1.7	0.0000361675668940655	
Os02g0731200	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-1.7	0.0000638755125506397	
Os03g0669100	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'C418'	1.7	0.0000855387896227287	
Os04g0401700	oryza sativa	E-GEOD-21396	'3.0-4.0 mm' vs '0.6-1.0 mm' in 'inflorescence'	1.7	0.000135016077171919	
Os04g0460600	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	-1.7	0.000174468824606096	
Os01g0626400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	1.7	0.000178117518047061	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	1.7	0.000185001202249115	
Os01g0626400	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	1.7	0.000195824104983434	
Os05g0476700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	1.7	0.000203937330386283	
Os07g0685700	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	1.7	0.000263683633812582	
Os12g0169400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	-1.7	0.000378930331703465	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	1.7	0.000409880963674694	
Os07g0685700	oryza sativa	E-MTAB-5524	'4-chloro-6-methyl-2-phenylpyrimidine; 100 micromolar' vs 'vehicle' at '4 hour'	1.7	0.000557854139182913	
