Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os04g0445100	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-3	2.08833273083764e-53	
Os11g0702100	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	3	3.79708045771052e-37	
Os02g0622500	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	3	3.70364527683221e-27	
Os06g0206900	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	3	7.78116684202595e-21	
Os03g0276500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	3	4.54087689507516e-12	
Os01g0279400	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	-3	1.59782894941085e-11	
Os03g0245800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '505 hour'	-3	6.5560691771959e-9	
Os03g0808900	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-3	7.64241472663868e-8	
Os03g0808900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	3	9.75964542176121e-8	
Os02g0122100	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3	2.90033368714186e-7	
Os03g0286900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-3	3.28442053201193e-7	
Os01g0719100	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-3	0.00000104018393938341	
Os01g0851000	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	-3	0.000001099889564685	
Os02g0758000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae BLS303' vs 'Nipponbare; mock'	3	0.00000216689170605569	
Os11g0433900	oryza sativa	E-GEOD-33411	'IRBB5' vs 'IR24' at '3 hour'	3	0.00000643049865806845	
Os05g0519700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	3	0.00000870644457284809	
Os03g0667100	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	3	0.0000151498129987526	
Os02g0759000	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	3	0.0000189195118170926	
Os06g0206900	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	-3	0.000027047635909765	
Os02g0758000	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	-3	0.0000285884972782624	
Os01g0719100	oryza sativa	E-GEOD-39432	'42 days after flowering' vs '7 days after flowering' in 'embryo'	3	0.0000378174135671698	
Os01g0279400	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-3	0.0000401558683192582	
Os04g0107900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	3	0.000043685403196118	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	3	0.0000733767249373297	
Os03g0170900	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '5 day' vs 'pish; water; susceptible' at '5 day'	-3	0.000151945514000308	
Os03g0286900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	3	0.000342755497618196	
Os02g0753800	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	3	0.000502754765939516	
Os02g0259900	oryza sativa	E-GEOD-25206	'arsenic(5+); 100 micromolar' vs 'water'	3	0.000579623351414442	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	3	0.000640430424337756	
Os02g0707000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	3	0.00110120591866917	
Os02g0491400	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3	0.00179278780153752	
Os03g0286900	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	3	0.00181751287347623	
Os06g0682900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	3	0.0026042039894273	
Os01g0184100	oryza sativa	E-GEOD-54243	'3 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-3	0.0033325103860477	
Os06g0206900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	-3	0.00561376062024888	
Os02g0658800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	-3	0.00904741149652707	
Os03g0245800	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	2.9	4.07140479923108e-60	
Os05g0519700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-2.9	2.38204092299101e-50	
Os07g0684800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '505 hour'	-2.9	2.67145584545857e-48	
Os12g0244100	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	-2.9	4.31993055586622e-46	
Os01g0626400	oryza sativa	E-MTAB-5025	'microinjection with insect-derived Rice stripe virus' vs 'microinjection with extracts of nonviruliferous planthoppers'	2.9	3.6923224280926e-33	
Os02g0759000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-2.9	1.14707658936107e-20	
Os05g0530400	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	2.9	4.56144128117296e-14	
Os05g0519700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-2.9	8.70717247498592e-14	
Os03g0329200	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	-2.9	1.46217887337545e-13	
Os02g0782500	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	2.9	1.97453146570578e-13	
Os03g0336700	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.9	1.47353066233757e-12	
Os05g0530400	oryza sativa	E-CURD-37	'Pyricularia oryzae' vs 'none' in 'nitrogen fertiliser' at '2 day'	2.9	2.11076395726287e-12	
Os02g0259900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2.9	1.20239005736976e-11	
Os02g0259900	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	2.9	1.98128621006634e-10	
Os02g0622500	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	2.9	3.6644508130045e-10	
Os02g0782500	oryza sativa	E-MTAB-1625	'normal watering' at '24 hours' vs. '5 hours'	2.9	5.04853758143116e-10	
Os03g0667100	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.9	1.02101188387553e-8	
Os02g0122100	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.9	1.47585525712633e-7	
Os01g0719100	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-2.9	1.7565576287458e-7	
Os02g0622500	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.9	1.76400480260709e-7	
Os06g0593100	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	2.9	2.58655222637834e-7	
Os03g0808900	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-2.9	9.30612707192076e-7	
Os04g0538000	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.9	0.0000015881905951265	
Os11g0433900	oryza sativa	E-GEOD-33411	'IRBB5' vs 'IR24' at '24 hour'	2.9	0.00000176913265742268	
Os01g0279400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-2.9	0.00000212673377956605	
Os03g0602600	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	-2.9	0.00000451427883147459	
Os01g0184100	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-2.9	0.0000045252997592368	
Os02g0758000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME2' vs 'Nipponbare; mock'	2.9	0.00000587405477331727	
Os01g0757500	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	-2.9	0.000010542941051726	
Os09g0526600	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	-2.9	0.0000112241852991029	
Os02g0491400	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.9	0.0000151484801492867	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	2.9	0.0000163672745609516	
Os06g0206900	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	-2.9	0.000019588033412457	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2.9	0.0000223106066751662	
Os09g0526600	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	-2.9	0.000030468502973925	
Os11g0433900	oryza sativa	E-GEOD-33411	'IRBB5' vs 'IR24' at '12 hour'	2.9	0.0000352430237008817	
Os02g0759000	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-2.9	0.000067148107705109	
Os02g0782500	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	2.9	0.000112533326389037	
Os04g0538000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2.9	0.000264743785747195	
Os02g0622500	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.9	0.00081912170306763	
Os06g0682900	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.9	0.00114453785674674	
Os01g0757500	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	-2.9	0.00341942574494511	
Os06g0593100	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	-2.9	0.0122290414625057	
Os02g0658800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	-2.9	0.0143270631784103	
Os02g0782500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-2.9	0.0179464782376404	
Os07g0684800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '510 hour'	-2.8	2.52409427115014e-70	
Os02g0259900	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '504 hour'	-2.8	5.26042789141366e-57	
Os01g0884300	oryza sativa	E-MTAB-4406	'Burkholderia glumae' vs 'control' in 'moderately resistant to bacterial panicle blight disease' at 'seedling stage'	2.8	1.94085546421868e-34	
Os01g0810300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	2.8	4.6301594186347e-33	
Os01g0810300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	2.8	3.82263837135623e-32	
Os06g0195800	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	2.8	6.70013129852555e-25	
Os05g0519700	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.8	5.37988925023446e-17	
Os01g0136200	oryza sativa	E-MTAB-4406	'moderately resistant to bacterial panicle blight disease' vs 'susceptible to bacterial panicle blight disease' in 'control' at 'flowering stage'	-2.8	1.59430813872315e-16	
Os03g0276500	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	2.8	1.03252709692597e-15	
Os06g0682900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	-2.8	8.39888793956991e-14	
Os02g0759000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2.8	8.16966418325034e-10	
Os04g0538000	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2.8	1.88172785174264e-9	
Os01g0279400	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	2.8	5.68247841763542e-9	
Os01g0884300	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2.8	8.06014931060127e-8	
Os03g0267200	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-2.8	1.67912279759147e-7	
Os07g0684800	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2.8	2.67292406957046e-7	
Os02g0122100	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-2.8	3.58626061109805e-7	
Os06g0593100	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	2.8	4.50694556325297e-7	
Os01g0606900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2.8	6.55354420205654e-7	
Os01g0184100	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	-2.8	0.0000010543527380394	
Os01g0719100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	2.8	0.00000108589273408564	
Os01g0719100	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-2.8	0.00000130450264180846	
Os01g0184100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.8	0.00000164582728099989	
Os01g0184100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.8	0.00000207367088480771	
Os09g0526600	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	-2.8	0.00000237098666585206	
Os03g0245800	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; shoot' at '528 hour'	-2.8	0.0000023956023888213	
Os04g0538000	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-2.8	0.00000690190459034813	
Os03g0602600	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae T7174' vs 'Nipponbare; mock'	-2.8	0.0000255478698745649	
Os01g0719100	oryza sativa	E-GEOD-39432	'28 days after flowering' vs '7 days after flowering' in 'embryo'	2.8	0.0000269616910444248	
Os01g0719100	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'embryo'	2.8	0.0000346369687233995	
Os01g0757500	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'C418'	-2.8	0.0000419304638913164	
Os01g0626400	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2.8	0.0000599038830807962	
Os06g0195800	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	2.8	0.0000869121968439155	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	2.8	0.000103487689118969	
Os02g0491400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	-2.8	0.000114146705637389	
Os03g0170900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; mock'	2.8	0.000115298268315303	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	2.8	0.000163654081473073	
Os02g0622500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	-2.8	0.00022585828911102	
Os11g0702100	oryza sativa	E-GEOD-25073	'CHR729 mutant' vs 'wild type'	2.8	0.000307215614377667	
Os03g0363600	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-2.8	0.000415657828974234	
Os08g0525600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-2.8	0.000469407659883925	
Os01g0292700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	2.8	0.00113002680601925	
Os02g0782500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	2.8	0.00139876493903975	
Os02g0758000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; mock'	2.8	0.0014232053025445	
Os03g0166000	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	-2.8	0.00148178373743691	
Os02g0658800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	-2.8	0.00317039859860645	
Os02g0782500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	2.8	0.00361259835353692	
Os01g0184100	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.8	0.00456297848776258	
Os04g0107900	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-2.8	0.00563750134816642	
Os02g0122100	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	2.8	0.0102556747206867	
Os01g0757500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	-2.8	0.017227519753952	
Os01g0170000	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	2.7	2.33746129957802e-67	
Os03g0363600	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	2.7	1.06491675736904e-65	
Os09g0526600	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.7	5.64620895247712e-28	
Os05g0519700	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '505 hour'	-2.7	1.72655938671454e-25	
Os02g0758000	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	2.7	2.25183586935954e-21	
Os01g0810300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.7	2.79237584576206e-20	
Os03g0286900	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '510 hour'	-2.7	1.19874377702856e-19	
Os06g0195800	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	2.7	6.35795759608314e-16	
Os04g0538000	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	2.7	8.21842122328477e-14	
Os01g0606900	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.7	1.36767103526367e-11	
Os01g0626400	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	2.7	1.51775427316419e-11	
Os02g0753800	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.7	2.77393374069036e-11	
Os03g0667100	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	-2.7	4.22444885175502e-11	
Os04g0107900	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; leaf'	2.7	6.16139790989557e-10	
Os04g0538000	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.7	7.83196003107155e-10	
Os03g0286900	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	-2.7	4.40919793365785e-9	
Os03g0267000	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-2.7	3.88663224280237e-8	
Os01g0884300	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	-2.7	5.05941742395387e-8	
Os03g0286900	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	2.7	1.05574846515546e-7	
Os02g0622500	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	-2.7	2.01859245829488e-7	
Os01g0606900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	2.7	4.39672318909254e-7	
Os03g0329200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	-2.7	0.0000011446640301977	
Os11g0702100	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME1' vs 'Nipponbare; mock'	2.7	0.00000212831607547021	
Os03g0808900	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.7	0.00000226196411634195	
Os03g0336700	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2.7	0.00000456237653465115	
Os11g0244200	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	-2.7	0.00000525253664615383	
Os07g0684800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	2.7	0.0000138427716997161	
Os11g0244200	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-2.7	0.0000181056143391391	
Os03g0161900	oryza sativa	E-GEOD-44250	'potassium deficient medium for 5 days' vs 'potassium sufficient medium for 5 days'	-2.7	0.0000223058694915657	
Os11g0433900	oryza sativa	E-GEOD-33411	'IRBB5' vs 'IR24' at '6 hour'	2.7	0.0000288688825960767	
Os06g0682900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	-2.7	0.000029074704893739	
Os02g0759000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	2.7	0.0000306592893989888	
Os03g0363600	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-2.7	0.0000338902217814289	
Os03g0667100	oryza sativa	E-GEOD-62894	'pish; virulent line of rice blast fungus; susceptible' at '5 day' vs 'pish; water; susceptible' at '5 day'	2.7	0.000059123123723364	
Os02g0122100	oryza sativa	E-GEOD-54243	'7 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	2.7	0.0000762613544581393	
Os11g0702100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.7	0.0000898828723730241	
Os09g0456800	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	2.7	0.0000921957229404347	
Os03g0161900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	-2.7	0.000129804054275135	
Os02g0759000	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-2.7	0.000193760058858965	
Os03g0161900	oryza sativa	E-GEOD-29967	'Rathu Heenati; resistant variety to brown planthopper; 8 hour' vs 'Rathu Heenati; resistant variety to brown planthopper; 0 hour'	-2.7	0.000385176189808404	
Os01g0606900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	2.7	0.000512744069762874	
Os11g0702100	oryza sativa	E-MTAB-5524	'fenclorim; 100 micromolar' vs 'vehicle' at '24 hour'	2.7	0.00058789559603559	
Os07g0684800	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2.7	0.000731022366623952	
Os03g0302200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.7	0.000792721943250194	
Os02g0782500	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-2.7	0.00087662469990081	
Os02g0782500	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	2.7	0.000914208814893736	
Os09g0456800	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	2.7	0.00157680349049798	
Os03g0329200	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2.7	0.00159145450797821	
Os02g0782500	oryza sativa	E-MTAB-1624	'normal watering' at '5 hours' vs. '1 hour'	-2.7	0.00171006859579371	
Os11g0518600	oryza sativa	E-GEOD-46086	'transgenic Huahui 1 (HH1)' vs 'control'	2.7	0.00176084134024255	
Os11g0244200	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	2.7	0.00215041601486879	
Os03g0602600	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	-2.7	0.00288126795409776	
Os01g0170000	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Wild Type'	2.7	0.00389444377001517	
Os01g0606900	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	2.7	0.00521090335374313	
Os06g0206900	oryza sativa	E-GEOD-54243	'15 day; 30 degree celsius' vs '0 day; 20 degree celsius' in 'Hwi1'	-2.7	0.00645821145967118	
Os02g0658800	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	-2.7	0.00649350418767224	
Os01g0606900	oryza sativa	E-GEOD-25206	'lead; 100 micromolar' vs 'water'	-2.7	0.00853451575132881	
